taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.0065563081827072845,0.9560702875399361,0.023122183154037478
0.006727072326376851,0.9560702875399361,0.02255995539347908
0.006727072326376851,0.9568690095846646,0.022550994367736228
0.006794343049640619,0.9568690095846646,0.022326192905897536
0.006794343049640619,0.957667731629393,0.022315690969923318
0.006949583180249316,0.957667731629393,0.02172146101234678
0.006949583180249316,0.9584664536741214,0.02171715056077051
0.0071099979818783025,0.9584664536741214,0.021160302563803843
0.0071099979818783025,0.9600638977635783,0.021141900100392727
0.0072290154153449694,0.9600638977635783,0.020676841094321472
0.0072290154153449694,0.9608626198083067,0.020651073745695553
0.007363556861872507,0.9608626198083067,0.02030685498346306
0.0073739062039130865,0.9608626198083067,0.020299581882586838
0.007430827585136275,0.9608626198083067,0.020160638802764138
0.007430827585136275,0.9616613418530351,0.02015087054038108
0.007441176927176855,0.9616613418530351,0.020129024054737012
0.007441176927176855,0.9624600638977636,0.0201146351907822
0.008160456198997149,0.9624600638977636,0.018034322645088533
0.008160456198997149,0.963258785942492,0.018011710093397543
0.008641700603884108,0.963258785942492,0.016931635773981588
0.008641700603884108,0.9640575079872205,0.016921816480682996
0.008827988760614544,0.9640575079872205,0.016535144313390683
0.008827988760614544,0.9648562300319489,0.016496942762221203
0.00898840356224353,0.9648562300319489,0.01608877330643072
0.00898840356224353,0.9656549520766773,0.01606695398896668
0.01032864335649861,0.9656549520766773,0.013713176311498097
0.01032864335649861,0.9664536741214057,0.013710223733747069
0.011172114732805861,0.9664536741214057,0.012469914035807557
0.011172114732805861,0.9672523961661342,0.01246814626925748
0.011544691046266733,0.9672523961661342,0.011989336410030391
0.011544691046266733,0.9680511182108626,0.011986774571977108
