precision,recall,threshold
0.006749071463610538,1.0,4.104493904757138e-06
0.006749107845568337,1.0,4.105682362737528e-06
0.006749144227918385,1.0,4.105774104917722e-06
0.0067491806106606865,1.0,4.105952889321026e-06
0.006749216993795249,1.0,4.106128792038192e-06
0.006749253377322077,1.0,4.106342624696234e-06
0.006749289761241179,1.0,4.106694783680503e-06
0.00674932614555256,1.0,4.106827533686802e-06
0.006749362530256228,1.0,4.106910820325158e-06
0.0067493989153521875,1.0,4.107332766047905e-06
0.006749435300840445,1.0,4.107361751758092e-06
0.006749471686721007,1.0,4.107372161600353e-06
0.006749508072993881,1.0,4.107396551916184e-06
0.006749544459659073,1.0,4.1074137562124835e-06
0.006749580846716587,1.0,4.10746617801976e-06
0.006749617234166433,1.0,4.107751330555961e-06
0.006749653622008615,1.0,4.107881249670985e-06
0.00674969001024314,1.0,4.108138022754996e-06
0.006749726398870014,1.0,4.108439249908185e-06
0.006749762787889244,1.0,4.108967273837858e-06
0.006749799177300835,1.0,4.1091623644789106e-06
0.006749835567104795,1.0,4.109245318332977e-06
0.006749871957301129,1.0,4.110828336650085e-06
0.006749908347889845,1.0,4.110948310333765e-06
0.006749944738870948,1.0,4.1112852433395855e-06
0.006749981130244444,1.0,4.112112120560833e-06
0.006750017522010341,1.0,4.112167916907173e-06
0.006750053914168643,1.0,4.112492221115542e-06
0.006750090306719359,1.0,4.112734898439843e-06
0.006750126699662493,1.0,4.113518983216517e-06
0.006750163092998054,1.0,4.113547464761222e-06
0.006750199486726045,1.0,4.1135560143180225e-06
0.006750235880846475,1.0,4.1141950784776585e-06
0.00675027227535935,1.0,4.114840924269302e-06
0.0067503086702646745,1.0,4.11498901742188e-06
0.006750345065562457,1.0,4.11503751037471e-06
0.0067503814612527024,1.0,4.1155268128738704e-06
0.006750417857335418,1.0,4.11563105848198e-06
0.00675045425381061,1.0,4.117046709348939e-06
0.006750490650678284,1.0,4.1171181960392755e-06
0.006750527047938448,1.0,4.1171544698139005e-06
0.006750563445591106,1.0,4.1172156458160265e-06
0.006750599843636265,1.0,4.117229045689361e-06
0.006750636242073934,1.0,4.117588764734151e-06
0.0067506726409041155,1.0,4.11784768483723e-06
0.006750709040126818,1.0,4.1186558224559994e-06
0.006750745439742048,1.0,4.119049236934498e-06
0.006750781839749811,1.0,4.119636201655953e-06
0.006750818240150114,1.0,4.119704700372008e-06
0.0067508546409429625,1.0,4.120035917176875e-06
0.006750891042128364,1.0,4.12059059644746e-06
0.006750927443706324,1.0,4.120837108484905e-06
0.0067509638456768484,1.0,4.1212229592391974e-06
0.006751000248039945,1.0,4.121536193463851e-06
0.006751036650795619,1.0,4.122188419430081e-06
0.006751073053943878,1.0,4.123165621502054e-06
0.006751109457484726,1.0,4.123311028149956e-06
0.006751145861418172,1.0,4.123791396545081e-06
0.006751182265744221,1.0,4.123821905126974e-06
0.0067512186704628795,1.0,4.12383711395171e-06
0.006751255075574153,1.0,4.1241053235234596e-06
0.006751291481078049,1.0,4.124131208630885e-06
0.006751327886974575,1.0,4.124319242460435e-06
0.006751364293263735,1.0,4.1243485023766065e-06
0.006751400699945536,1.0,4.1248733097747494e-06
0.006751437107019985,1.0,4.125010629400626e-06
0.0067514735144870875,1.0,4.125229411891897e-06
0.006751509922346851,1.0,4.126055122190645e-06
0.00675154633059928,1.0,4.126326765871118e-06
0.0067515827392443835,1.0,4.126565737312992e-06
0.0067516191482821656,1.0,4.126740998482365e-06
0.006751655557712634,1.0,4.126799254949924e-06
0.006751691967535794,1.0,4.126827930236337e-06
0.006751728377751653,1.0,4.127132159640969e-06
0.006751764788360216,1.0,4.127414404419418e-06
0.006751801199361491,1.0,4.127458736080808e-06
0.006751837610755483,1.0,4.127886548476662e-06
0.0067518740225422,1.0,4.128000590614697e-06
0.006751910434721646,1.0,4.128119532199133e-06
0.006751983260258754,1.0,4.12822359373571e-06
0.006752019673616429,1.0,4.128616336602673e-06
0.00675205608736686,1.0,4.128913431974774e-06
0.006752092501510053,1.0,4.129082937946672e-06
0.006752128916046014,1.0,4.129487654581688e-06
0.006752165330974749,1.0,4.129829697992359e-06
0.006752201746296266,1.0,4.13024996474678e-06
0.006752238162010571,1.0,4.130815134156881e-06
0.006752274578117668,1.0,4.131159835358627e-06
0.006752310994617567,1.0,4.131214769453807e-06
0.006752347411510272,1.0,4.131596461261858e-06
0.006752383828795789,1.0,4.131871669537132e-06
0.006752420246474125,1.0,4.131981770857044e-06
0.006752456664545288,1.0,4.13210901075842e-06
0.006752493083009282,1.0,4.132179861068837e-06
0.006752529501866115,1.0,4.132824132377198e-06
0.006752565921115792,1.0,4.132856712056311e-06
0.006752602340758319,1.0,4.133120245276763e-06
0.006752638760793705,1.0,4.134589313773913e-06
0.006752675181221954,1.0,4.134774235441939e-06
0.006752711602043073,1.0,4.134795336163804e-06
0.006752748023257068,1.0,4.1349728065395905e-06
0.006752784444863946,1.0,4.135159489934581e-06
0.006752820866863714,1.0,4.135850118108137e-06
0.006752857289256377,1.0,4.136136326150137e-06
0.006752893712041941,1.0,4.136267853362438e-06
0.006752930135220414,1.0,4.136516786381659e-06
0.006752966558791802,1.0,4.137220763613001e-06
0.00675300298275611,1.0,4.137247879848567e-06
0.006753039407113345,1.0,4.1376496393916004e-06
0.006753075831863515,1.0,4.137941175729265e-06
0.006753112257006624,1.0,4.137986088501165e-06
0.006753148682542679,1.0,4.138140730134595e-06
0.0067531851084716875,1.0,4.138198761038273e-06
0.006753221534793655,1.0,4.138313849172592e-06
0.0067532579615085875,1.0,4.138659045533226e-06
0.006753294388616491,1.0,4.138966587751933e-06
0.006753330816117374,1.0,4.139145837940241e-06
0.0067533672440112415,1.0,4.139270070284524e-06
0.006753403672298099,1.0,4.1394332528636226e-06
0.006753440100977955,1.0,4.13948405929741e-06
0.006753476530050813,1.0,4.13954352961822e-06
0.006753512959516681,1.0,4.139738722579518e-06
0.006753549389375567,1.0,4.140369411435792e-06
0.006753585819627474,1.0,4.140654422336574e-06
0.00675362225027241,1.0,4.140796643155148e-06
0.006753658681310382,1.0,4.1412488293003116e-06
0.006753695112741396,1.0,4.1412679606769795e-06
0.006753731544565458,1.0,4.141802844405566e-06
0.006753767976782574,1.0,4.141892251730669e-06
0.006753804409392751,1.0,4.142432738228208e-06
0.0067538408423959955,1.0,4.142472512781557e-06
0.006753877275792313,1.0,4.1426629098197985e-06
0.0067539137095817105,1.0,4.142758069995781e-06
0.006753950143764194,1.0,4.143217583097491e-06
0.006753986578339771,1.0,4.1433837820089996e-06
0.006754023013308446,1.0,4.1440148628564905e-06
0.0067540594486702275,1.0,4.1440327806305774e-06
0.00675409588442512,1.0,4.14407932318381e-06
0.00675413232057313,1.0,4.144097125831393e-06
0.006754168757114265,1.0,4.1443942448290305e-06
0.006754205194048531,1.0,4.144424950269252e-06
0.0067542416313759335,1.0,4.14473884286747e-06
0.00675427806909648,1.0,4.14528695380162e-06
0.006754314507210177,1.0,4.145990914125516e-06
0.006754350945717029,1.0,4.146320303090225e-06
0.0067543873846170445,1.0,4.146366576829784e-06
0.006754423823910229,1.0,4.146570659846563e-06
0.0067544602635965885,1.0,4.1465970365930095e-06
0.006754496703676129,1.0,4.14678006492927e-06
0.006754533144148859,1.0,4.146790269696241e-06
0.0067545695850147825,1.0,4.146911324195313e-06
0.0067546060262739065,1.0,4.148077030143673e-06
0.0067546424679262385,1.0,4.148363295070002e-06
0.006754678909971784,1.0,4.148371220428638e-06
0.006754715352410548,1.0,4.148593854219728e-06
0.00675475179524254,1.0,4.148897350762124e-06
0.006754788238467764,1.0,4.1496698128765694e-06
0.0067548246820862265,1.0,4.150274253496599e-06
0.006754861126097935,1.0,4.150800621640912e-06
0.006754897570502894,1.0,4.151410302403267e-06
0.006754934015301113,1.0,4.151655971773146e-06
0.0067549704604925945,1.0,4.151682921052202e-06
0.006755006906077348,1.0,4.152234959407841e-06
0.006755043352055378,1.0,4.152763040022456e-06
0.006755079798426693,1.0,4.152790358634689e-06
0.006755116245191296,1.0,4.152897554343743e-06
0.006755152692349196,1.0,4.152980202844781e-06
0.0067551891399003985,1.0,4.152982866529539e-06
0.00675522558784491,1.0,4.1531565318482276e-06
0.006755262036182737,1.0,4.153418014482332e-06
0.006755298484913886,1.0,4.15351232961976e-06
0.006755334934038363,1.0,4.15460293389303e-06
0.006755371383556174,1.0,4.1546644796676684e-06
0.006755407833467326,1.0,4.1547408441023814e-06
0.006755444283771826,1.0,4.155107550976756e-06
0.006755480734469679,1.0,4.155521885675125e-06
0.006755517185560891,1.0,4.15599316277371e-06
0.00675555363704547,1.0,4.156798935153371e-06
0.006755590088923422,1.0,4.157184148428471e-06
0.006755626541194753,1.0,4.157387644165155e-06
0.0067556629938594695,1.0,4.157483041049705e-06
0.006755699446917577,1.0,4.157574779213547e-06
0.006755735900369084,1.0,4.1583478083379054e-06
0.006755772354213994,1.0,4.158416626346948e-06
0.006755808808452316,1.0,4.158614954956305e-06
0.0067558452630840544,1.0,4.158728852831982e-06
0.006755881718109216,1.0,4.159643869249694e-06
0.006755918173527809,1.0,4.160084452002359e-06
0.006755954629339838,1.0,4.160668533813733e-06
0.006755991085545309,1.0,4.161203409148089e-06
0.006756027542144229,1.0,4.161641369017285e-06
0.006756063999136606,1.0,4.161669114500396e-06
0.006756100456522443,1.0,4.163107771097084e-06
0.006756136914301749,1.0,4.163139277328671e-06
0.006756173372474529,1.0,4.163189306180182e-06
0.006756209831040791,1.0,4.163358160434375e-06
0.00675624629000054,1.0,4.163522400789803e-06
0.006756282749353782,1.0,4.164147038117639e-06
0.0067563192091005244,1.0,4.164216029854229e-06
0.006756355669240773,1.0,4.164911867864605e-06
0.006756392129774535,1.0,4.165327971681134e-06
0.006756428590701816,1.0,4.165460331155045e-06
0.006756465052022622,1.0,4.165565193284836e-06
0.006756501513736961,1.0,4.165665351239325e-06
0.006756537975844837,1.0,4.165899587859232e-06
0.006756574438346258,1.0,4.165903442819789e-06
0.006756610901241231,1.0,4.166041460147618e-06
0.00675664736452976,1.0,4.166116275872092e-06
0.006756683828211854,1.0,4.1668525258305034e-06
0.006756720292287517,1.0,4.166871327708112e-06
0.006756756756756757,1.0,4.167809513317263e-06
0.00675679322161958,1.0,4.168336955688369e-06
0.006756829686875992,1.0,4.168488713517625e-06
0.006756866152525999,1.0,4.1690318613519884e-06
0.006756902618569609,1.0,4.16959554340086e-06
0.006756939085006827,1.0,4.170166822361913e-06
0.00675697555183766,1.0,4.170522012404781e-06
0.006757012019062114,1.0,4.170522893163835e-06
0.006757048486680195,1.0,4.170737574611815e-06
0.006757084954691911,1.0,4.171320761037358e-06
0.006757121423097266,1.0,4.1714141541870205e-06
0.0067571578918962675,1.0,4.171785347841725e-06
0.006757194361088923,1.0,4.171803876455593e-06
0.006757230830675237,1.0,4.171984403054773e-06
0.006757267300655218,1.0,4.1731482613047815e-06
0.006757303771028869,1.0,4.173249609278048e-06
0.0067573402417962,1.0,4.17345700214444e-06
0.006757376712957216,1.0,4.173643127007921e-06
0.0067574131845119225,1.0,4.173892259638638e-06
0.006757449656460327,1.0,4.174875235484473e-06
0.006757486128802435,1.0,4.17495622816032e-06
0.006757522601538254,1.0,4.176061678828633e-06
0.006757559074667789,1.0,4.176436339082381e-06
0.006757595548191048,1.0,4.176497617296051e-06
0.006757632022108035,1.0,4.176977499578131e-06
0.00675766849641876,1.0,4.17757686414624e-06
0.006757704971123226,1.0,4.177973800654898e-06
0.00675774144622144,1.0,4.178565358581744e-06
0.00675777792171341,1.0,4.179176956507592e-06
0.006757814397599141,1.0,4.179238224586233e-06
0.00675785087387864,1.0,4.179371685825232e-06
0.006757887350551912,1.0,4.1799222268426e-06
0.006757923827618965,1.0,4.1801570351561475e-06
0.0067579603050798055,1.0,4.1816591726949785e-06
0.006757996782934439,1.0,4.1819305547855504e-06
0.006758033261182871,1.0,4.182227341191616e-06
0.00675806973982511,1.0,4.182237743052802e-06
0.006758106218861162,1.0,4.1831196139832135e-06
0.006758142698291032,1.0,4.183917805605335e-06
0.006758179178114727,1.0,4.183976951194723e-06
0.006758215658332254,1.0,4.184207148586068e-06
0.006758252138943618,1.0,4.184927397525645e-06
0.006758288619948827,1.0,4.185278790326532e-06
0.006758325101347887,1.0,4.1853909002736e-06
0.006758361583140803,1.0,4.185696676356912e-06
0.006758398065327582,1.0,4.185778206538479e-06
0.0067584345479082325,1.0,4.186146190297243e-06
0.0067584710308827576,1.0,4.186191517201699e-06
0.006758507514251166,1.0,4.187985262729765e-06
0.006758543998013463,1.0,4.18866292736338e-06
0.006758580482169656,1.0,4.188765391269994e-06
0.00675861696671975,1.0,4.189513563372055e-06
0.006758653451663751,1.0,4.189639550525168e-06
0.006758689937001668,1.0,4.1904289535119595e-06
0.006758726422733505,1.0,4.190467326062397e-06
0.00675876290885927,1.0,4.190741200899426e-06
0.006758799395378968,1.0,4.1908498660092505e-06
0.006758835882292606,1.0,4.191308858126827e-06
0.00675887236960019,1.0,4.191707082604054e-06
0.006758908857301727,1.0,4.192646451589829e-06
0.006758945345397223,1.0,4.192665460754115e-06
0.006758981833886684,1.0,4.192903238316109e-06
0.006759018322770117,1.0,4.193912865270457e-06
0.0067590548120475295,1.0,4.194071525108775e-06
0.006759091301718925,1.0,4.194170539851084e-06
0.006759127791784313,1.0,4.194558216947129e-06
0.006759164282243697,1.0,4.194786954346285e-06
0.006759200773097085,1.0,4.194976342206885e-06
0.006759237264344483,1.0,4.1960276274093605e-06
0.0067592737559858986,1.0,4.196373342321124e-06
0.006759310248021336,1.0,4.196387399529794e-06
0.006759346740450803,1.0,4.1969401401375335e-06
0.006759383233274306,1.0,4.197024226436648e-06
0.00675941972649185,1.0,4.1971195808378345e-06
0.006759456220103444,1.0,4.197155090646844e-06
0.006759492714109091,1.0,4.197275124095492e-06
0.006759529208508801,1.0,4.197430503445602e-06
0.006759565703302577,1.0,4.1983495272876785e-06
0.006759602198490427,1.0,4.198352526367612e-06
0.006759638694072359,1.0,4.198452961741829e-06
0.006759675190048376,1.0,4.1986939581941285e-06
0.006759711686418487,1.0,4.19956689386795e-06
0.006759748183182697,1.0,4.199636628538435e-06
0.006759784680341013,1.0,4.199950352644555e-06
0.006759821177893441,1.0,4.200847634432883e-06
0.006759857675839988,1.0,4.20101437636263e-06
0.00675989417418066,1.0,4.201447390864791e-06
0.006759930672915463,1.0,4.202202164444944e-06
0.006759967172044404,1.0,4.203530794052799e-06
0.00676000367156749,1.0,4.203656430583064e-06
0.006760040171484725,1.0,4.2043303246012714e-06
0.006760076671796118,1.0,4.205288332947517e-06
0.006760113172501673,1.0,4.205690253700934e-06
0.0067601496736013995,1.0,4.205799194442382e-06
0.006760186175095302,1.0,4.206077307934779e-06
0.006760222676983386,1.0,4.206111475700178e-06
0.006760259179265659,1.0,4.20629761080813e-06
0.006760295681942127,1.0,4.206396565288159e-06
0.006760332185012797,1.0,4.206551451231997e-06
0.006760368688477675,1.0,4.207976326633275e-06
0.006760405192336768,1.0,4.207997303312203e-06
0.006760441696590081,1.0,4.2093650495160544e-06
0.0067604782012376215,1.0,4.209497292759286e-06
0.006760514706279395,1.0,4.2100669520649455e-06
0.006760551211715409,1.0,4.211127068993923e-06
0.006760587717545669,1.0,4.211530227286261e-06
0.006760624223770182,1.0,4.211586180690256e-06
0.006760660730388954,1.0,4.21159610706208e-06
0.006760697237401992,1.0,4.211768071424257e-06
0.006760733744809301,1.0,4.212120401670691e-06
0.006760770252610888,1.0,4.21212792336847e-06
0.006760806760806761,1.0,4.21216508760411e-06
0.006760843269396924,1.0,4.212495873790543e-06
0.0067608797783813845,1.0,4.212652951060805e-06
0.0067609162877601495,1.0,4.213139693474443e-06
0.006760952797533224,1.0,4.213298444968706e-06
0.006760989307700615,1.0,4.213472010648937e-06
0.00676102581826233,1.0,4.214017338328536e-06
0.006761062329218374,1.0,4.214062801210591e-06
0.006761098840568753,1.0,4.214402404278962e-06
0.006761135352313475,1.0,4.2150145961214386e-06
0.006761171864452545,1.0,4.215048262350902e-06
0.00676120837698597,1.0,4.215272091093386e-06
0.006761244889913756,1.0,4.215405213525339e-06
0.00676128140323591,1.0,4.216071770224038e-06
0.006761317916952439,1.0,4.216074822855752e-06
0.006761354431063347,1.0,4.216110205408981e-06
0.006761390945568642,1.0,4.216163798619721e-06
0.006761427460468331,1.0,4.216559597584524e-06
0.00676146397576242,1.0,4.216671258046298e-06
0.006761500491450914,1.0,4.216676360516328e-06
0.006761537007533821,1.0,4.216838251471471e-06
0.006761573524011147,1.0,4.2170309293341125e-06
0.006761610040882898,1.0,4.2172660723405e-06
0.00676164655814908,1.0,4.217379572470094e-06
0.006761683075809701,1.0,4.218157341834254e-06
0.006761719593864766,1.0,4.218354803617239e-06
0.006761756112314281,1.0,4.218536205130202e-06
0.006761792631158254,1.0,4.218946964181254e-06
0.00676182915039669,1.0,4.2193643273848415e-06
0.006761865670029597,1.0,4.219401488358199e-06
0.006761902190056979,1.0,4.219488425088459e-06
0.0067619387104788445,1.0,4.219878625142632e-06
0.006761975231295199,1.0,4.22044597575053e-06
0.006762011752506049,1.0,4.220501771317923e-06
0.006762048274111401,1.0,4.220701243966426e-06
0.006762084796111261,1.0,4.220772494087345e-06
0.006762121318505636,1.0,4.22096139539557e-06
0.006762157841294532,1.0,4.221187530542257e-06
0.006762194364477956,1.0,4.221573428650405e-06
0.006762230888055913,1.0,4.222022944028812e-06
0.00676226741202841,1.0,4.223160116025803e-06
0.006762303936395454,1.0,4.2242274151639536e-06
0.006762340461157051,1.0,4.224682758588221e-06
0.006762376986313208,1.0,4.224710221706189e-06
0.006762413511863931,1.0,4.22489958101244e-06
0.006762450037809225,1.0,4.225257790763078e-06
0.006762486564149099,1.0,4.2255328395924e-06
0.006762523090883557,1.0,4.226184877254468e-06
0.006762559618012607,1.0,4.226504618794164e-06
0.006762596145536254,1.0,4.226832442758782e-06
0.006762632673454506,1.0,4.2269271077042904e-06
0.006762669201767368,1.0,4.2287413560491766e-06
0.006762705730474848,1.0,4.229033260747738e-06
0.006762742259576951,1.0,4.229277771694801e-06
0.006762778789073683,1.0,4.2299614842660765e-06
0.0067628153189650516,1.0,4.23029030419199e-06
0.006762851849251063,1.0,4.230447297772867e-06
0.006762888379931723,1.0,4.230488076196624e-06
0.006762924911007038,1.0,4.23048819357065e-06
0.006762961442477016,1.0,4.2308072910176866e-06
0.006762997974341661,1.0,4.23110068045259e-06
0.006763034506600981,1.0,4.231669284739135e-06
0.006763071039254982,1.0,4.231888888295288e-06
0.00676310757230367,1.0,4.232995266424753e-06
0.006763144105747052,1.0,4.233003067709383e-06
0.006763180639585134,1.0,4.2333224514972465e-06
0.006763217173817923,1.0,4.233631021403898e-06
0.006763253708445424,1.0,4.233906453947565e-06
0.006763290243467644,1.0,4.234565692924815e-06
0.006763326778884591,1.0,4.235225423421276e-06
0.00676336331469627,1.0,4.235343808862916e-06
0.006763399850902687,1.0,4.235632266193049e-06
0.006763436387503849,1.0,4.235653383015357e-06
0.006763472924499762,1.0,4.235853744278042e-06
0.006763509461890433,1.0,4.2359714237594675e-06
0.006763545999675868,1.0,4.236069437673771e-06
0.006763582537856074,1.0,4.236354319035604e-06
0.006763619076431056,1.0,4.236406747861559e-06
0.006763655615400822,1.0,4.237819558482107e-06
0.0067636921547653776,1.0,4.23796361291053e-06
0.0067637286945247295,1.0,4.238243914328351e-06
0.006763765234678883,1.0,4.238587401985473e-06
0.006763801775227846,1.0,4.238871830832171e-06
0.006763838316171624,1.0,4.238913574468416e-06
0.006763874857510224,1.0,4.23946483334166e-06
0.006763911399243652,1.0,4.240014401491539e-06
0.006763947941371915,1.0,4.240186216205124e-06
0.006763984483895018,1.0,4.240201038051515e-06
0.006764021026812968,1.0,4.240903738271343e-06
0.0067640575701257725,1.0,4.241447058734483e-06
0.006764094113833437,1.0,4.241981332652638e-06
0.006764130657935968,1.0,4.242559393550053e-06
0.006764167202433371,1.0,4.242788648295137e-06
0.006764203747325654,1.0,4.242865689869859e-06
0.006764240292612823,1.0,4.242876874133951e-06
0.006764276838294884,1.0,4.243165378474981e-06
0.006764313384371843,1.0,4.2436883330125975e-06
0.006764349930843707,1.0,4.243691049636643e-06
0.006764386477710482,1.0,4.2443108881759345e-06
0.006764423024972175,1.0,4.24437590157931e-06
0.006764459572628792,1.0,4.2447089276779415e-06
0.00676449612068034,1.0,4.244769963727417e-06
0.0067645326691268244,1.0,4.245650240281317e-06
0.006764569217968252,1.0,4.245782335167516e-06
0.00676460576720463,1.0,4.245848559111771e-06
0.006764642316835963,1.0,4.246338842374152e-06
0.006764678866862259,1.0,4.246480747243113e-06
0.006764715417283524,1.0,4.246690492605498e-06
0.006764751968099764,1.0,4.247660512895829e-06
0.006764788519310986,1.0,4.24769091355007e-06
0.006764825070917196,1.0,4.2485036301212925e-06
0.0067648616229184005,1.0,4.249990745930085e-06
0.006764898175314606,1.0,4.2510340233479034e-06
0.006764934728105818,1.0,4.251391932748836e-06
0.006764971281292045,1.0,4.252128491262332e-06
0.006765007834873291,1.0,4.252445515494734e-06
0.006765044388849564,1.0,4.252727529482341e-06
0.00676508094322087,1.0,4.253252723677945e-06
0.006765117497987215,1.0,4.253374877643723e-06
0.006765154053148607,1.0,4.254187967563415e-06
0.00676519060870505,1.0,4.254370578849672e-06
0.006765227164656551,1.0,4.254377260457746e-06
0.006765263721003118,1.0,4.254445946268833e-06
0.006765300277744756,1.0,4.254893617262347e-06
0.0067653368348814715,1.0,4.256057095576525e-06
0.006765373392413271,1.0,4.256234626824281e-06
0.006765409950340162,1.0,4.256271401345718e-06
0.006765446508662149,1.0,4.256352990087478e-06
0.00676548306737924,1.0,4.256479688149233e-06
0.0067655196264914405,1.0,4.257169613857218e-06
0.006765556185998757,1.0,4.257298586045069e-06
0.006765592745901197,1.0,4.25747446617457e-06
0.006765629306198765,1.0,4.257574756984637e-06
0.006765665866891468,1.0,4.258130216948731e-06
0.006765702427979314,1.0,4.2581926712474195e-06
0.0067657389894623075,1.0,4.258529180679643e-06
0.006765775551340456,1.0,4.259017745615171e-06
0.0067658121136137655,1.0,4.259073883895605e-06
0.006765848676282242,1.0,4.2591335315009406e-06
0.006765885239345892,1.0,4.259292760363071e-06
0.006765921802804723,1.0,4.259611224081129e-06
0.0067659583666587406,1.0,4.259841274814548e-06
0.006765994930907951,1.0,4.260215458520824e-06
0.006766031495552361,1.0,4.260274217645035e-06
0.006766068060591977,1.0,4.260431195614364e-06
0.006766104626026805,1.0,4.260539846821369e-06
0.006766141191856851,1.0,4.260588230931138e-06
0.006766177758082124,1.0,4.2608868319984125e-06
0.006766214324702627,1.0,4.26095770935668e-06
0.006766250891718368,1.0,4.2614443380347725e-06
0.006766287459129354,1.0,4.26175904904594e-06
0.00676632402693559,1.0,4.262186310921026e-06
0.006766360595137084,1.0,4.262381088316265e-06
0.00676639716373384,1.0,4.2627282095303265e-06
0.0067664337327258675,1.0,4.2632775127843695e-06
0.0067664703021131705,1.0,4.263309497755243e-06
0.006766506871895757,1.0,4.2633593193781325e-06
0.006766543442073632,1.0,4.263560902946604e-06
0.006766580012646803,1.0,4.264278590204389e-06
0.0067666165836152755,1.0,4.264493717851938e-06
0.006766653154979057,1.0,4.264936629604707e-06
0.0067666897267381525,1.0,4.265219852000754e-06
0.00676672629889257,1.0,4.265358180982648e-06
0.006766762871442315,1.0,4.265383002963293e-06
0.006766799444387394,1.0,4.265839936738703e-06
0.006766836017727813,1.0,4.265841076949908e-06
0.00676687259146358,1.0,4.266241610570922e-06
0.006766909165594699,1.0,4.266748239128678e-06
0.006766945740121178,1.0,4.266785406150388e-06
0.006766982315043023,1.0,4.266962023300415e-06
0.006767018890360241,1.0,4.267118991370942e-06
0.0067670554660728376,1.0,4.267341245148609e-06
0.006767092042180819,1.0,4.267360767234506e-06
0.006767128618684193,1.0,4.267518860852103e-06
0.006767165195582965,1.0,4.267651751503794e-06
0.006767201772877142,1.0,4.268955318462845e-06
0.006767238350566729,1.0,4.269494527105673e-06
0.006767274928651734,1.0,4.269728529912386e-06
0.0067673115071321625,1.0,4.269734139444983e-06
0.006767348086008021,1.0,4.269854661934201e-06
0.006767384665279316,1.0,4.270120945142773e-06
0.006767421244946056,1.0,4.270166541169864e-06
0.006767457825008243,1.0,4.270830880869839e-06
0.006767494405465887,1.0,4.271375934491214e-06
0.0067675309863189925,1.0,4.2713780608792955e-06
0.006767567567567568,1.0,4.271701832173289e-06
0.006767604149211617,1.0,4.271771850417951e-06
0.006767640731251148,1.0,4.2727917038539355e-06
0.006767677313686168,1.0,4.273365853975417e-06
0.006767713896516681,1.0,4.273533765238042e-06
0.0067677504797426956,1.0,4.273546694664259e-06
0.0067677870633642175,1.0,4.274007901955831e-06
0.006767823647381252,1.0,4.2741120973316714e-06
0.006767860231793807,1.0,4.2743005746677e-06
0.006767896816601888,1.0,4.274339300057639e-06
0.006767933401805503,1.0,4.274712961951685e-06
0.006767969987404657,1.0,4.2753486511147475e-06
0.006768006573399356,1.0,4.275419535312759e-06
0.0067680431597896065,1.0,4.277063762164568e-06
0.006768079746575417,1.0,4.277080758200806e-06
0.006768116333756791,1.0,4.2773967285664566e-06
0.006768152921333737,1.0,4.27791927482772e-06
0.00676818950930626,1.0,4.278084927002575e-06
0.006768226097674368,1.0,4.278229133858923e-06
0.006768262686438067,1.0,4.2794291307074144e-06
0.006768299275597362,1.0,4.279487817807068e-06
0.006768335865152261,1.0,4.279736524911285e-06
0.006768372455102769,1.0,4.279983615998155e-06
0.006768409045448893,1.0,4.280015536249072e-06
0.006768445636190641,1.0,4.280388794717361e-06
0.006768482227328018,1.0,4.280454629906194e-06
0.006768518818861029,1.0,4.280699287696685e-06
0.0067685554107896825,1.0,4.28071072503056e-06
0.006768592003113985,1.0,4.2810537641846625e-06
0.006768628595833942,1.0,4.2811872771979195e-06
0.006768665188949559,1.0,4.281188589010222e-06
0.006768701782460845,1.0,4.281363632911818e-06
0.006768738376367804,1.0,4.281601206848361e-06
0.006768774970670444,1.0,4.281772333319295e-06
0.0067688115653687705,1.0,4.281999953432169e-06
0.006768848160462791,1.0,4.282300125787347e-06
0.00676888475595251,1.0,4.282853787729602e-06
0.006768921351837935,1.0,4.2830140641212965e-06
0.006768957948119073,1.0,4.2833595163747465e-06
0.00676899454479593,1.0,4.283409144000008e-06
0.006769031141868512,1.0,4.2834494944849235e-06
0.006769067739336826,1.0,4.283867872155077e-06
0.006769104337200878,1.0,4.2839340945839115e-06
0.006769140935460675,1.0,4.284048276857575e-06
0.006769177534116222,1.0,4.284552422481056e-06
0.006769214133167527,1.0,4.284850658540759e-06
0.006769250732614596,1.0,4.285019740877212e-06
0.006769287332457435,1.0,4.285352076146501e-06
0.0067693239326960504,1.0,4.285822369234481e-06
0.0067693605333304496,1.0,4.2868044626498586e-06
0.006769397134360638,1.0,4.286818712250919e-06
0.006769433735786623,1.0,4.2870331905922625e-06
0.006769470337608409,1.0,4.287383852682989e-06
0.006769506939826004,1.0,4.287630768425788e-06
0.006769543542439415,1.0,4.287652579173229e-06
0.006769580145448647,1.0,4.287809280235463e-06
0.006769616748853707,1.0,4.288696727602239e-06
0.006769653352654601,1.0,4.289530402512278e-06
0.0067696899568513375,1.0,4.290003769765764e-06
0.00676972656144392,1.0,4.2902673751490254e-06
0.0067697631664323564,1.0,4.2902909559789055e-06
0.006769799771816653,1.0,4.290391126058838e-06
0.006769836377596816,1.0,4.290653224532369e-06
0.006769872983772853,1.0,4.291031366274074e-06
0.006769909590344768,1.0,4.291046334232308e-06
0.00676994619731257,1.0,4.291223100115425e-06
0.006769982804676263,1.0,4.29147199702676e-06
0.006770019412435855,1.0,4.291737158893618e-06
0.006770056020591352,1.0,4.291757080550932e-06
0.0067700926291427614,1.0,4.291810378603157e-06
